Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
124.66845,0,Cancel,185429015,,,,G
124.668653,0,Cancel,185422303,,,,G
124.668653,0,Insert,185442755,B,2000,1165,G
124.668963,0,Insert,185442863,A,1000,1179,G
124.669104,0,Cancel,185420571,,,,G
124.67222,0,Insert,185443635,B,1000,1176,G
124.672332,0,Cancel,185442863,,,,G
124.673757,0,Cancel,185440507,,,,G
124.679738,0,Cancel,185420599,,,,G
124.680421,0,Insert,185443859,B,8000,1177,G
124.687971,0,Insert,185443967,A,1000,1180,G
124.692962,0,Cancel,185443635,,,,G
124.738783,1,Cancel,7046842,,,,
124.738783,1,Cancel,7046843,,,,
124.738783,1,Insert,7046844,A,10000,1184,G
124.738783,1,Insert,7046845,B,10000,1172,G
124.780476,0,Insert,185445115,B,1000,1162,G
124.784429,0,Insert,185445139,B,1000,1176,G
124.784485,0,Cancel,185445139,,,,G
124.784499,0,Insert,185445143,A,640,1179,G
124.784585,0,Cancel,185443859,,,,G
124.784614,0,Cancel,185420627,,,,G
124.787092,0,Cancel,185421203,,,,G
124.787958,0,Insert,185445363,A,1000,1179,G
124.794484,0,Cancel,185445363,,,,G
124.840414,0,Insert,185446035,A,1000,1193,G
124.84231,1,Insert,5070436,A,88,1185,G
124.868456,0,Insert,185446323,B,1000,1165,G
124.870216,0,Insert,185446331,B,1000,1176,G
124.870242,0,Insert,185446335,B,8000,1177,G
124.87027,0,Insert,185446339,B,1000,1177,G
124.887406,0,Insert,185446499,B,1000,1175,G
124.890731,0,Cancel,185445143,,,,G
124.917464,0,Cancel,185442179,,,,G
124.917679,0,Cancel,185446035,,,,G
124.917781,0,Insert,185446783,A,1000,1179,G
124.934156,1,Cancel,7046844,,,,
124.934156,1,Cancel,7046845,,,,
124.934156,1,Insert,7046846,A,10000,1184,G
124.934156,1,Insert,7046847,B,10000,1172,G
125.050415,0,Insert,185448495,A,1000,1194,G
125.065138,0,Insert,185448671,A,1000,1186,G
125.076258,0,Insert,185448963,A,640,1179,G
125.076268,0,Cancel,185448495,,,,G
125.076296,0,Cancel,185446335,,,,G
125.076456,0,Cancel,185446339,,,,G
125.076554,0,Insert,185449031,A,1000,1179,G
125.088171,0,Cancel,185446331,,,,G
125.109238,0,Insert,185450863,B,1000,1176,G
125.109368,0,Cancel,185448963,,,,G
125.109401,0,Insert,185450895,B,8000,1177,G
125.109433,0,Insert,185450911,B,1000,1177,G
125.109455,0,Cancel,185449031,,,,G
125.109471,0,Insert,185450923,A,640,1179,G
125.117459,0,Cancel,185450923,,,,G
125.117679,0,Cancel,185445115,,,,G
125.118121,0,Cancel,185442687,,,,G
125.11813,0,Cancel,185446783,,,,G
125.161795,0,Insert,185452299,B,640,1177,G
125.16194,0,Cancel,185452299,,,,G
125.16204,0,Insert,185452315,A,1000,1179,G
125.182295,0,Cancel,185452315,,,,G
125.230471,0,Insert,185453507,B,1000,1162,G
125.235322,0,Insert,185453551,A,2000,1191,G
125.251992,0,Insert,185453735,A,1000,1179,G
125.252872,0,Cancel,185438119,,,,G
125.253521,0,Insert,185453935,A,1000,1179,G
125.291297,1,Cancel,7046846,,,,
125.291297,1,Cancel,7046847,,,,
125.291297,1,Insert,7046848,A,10000,1184,G
125.291297,1,Insert,7046849,B,10000,1172,G
125.305566,0,Cancel,185450863,,,,G
125.305583,0,Insert,185454575,A,1000,1194,G
125.305602,0,Insert,185454579,A,1000,1179,G
125.305627,0,Cancel,185450911,,,,G
125.30575,0,Insert,185454587,A,640,1179,G
125.305796,0,Cancel,185454587,,,,G
125.305805,0,Cancel,185453551,,,,G
125.305808,0,Cancel,185450895,,,,G
125.305911,0,Cancel,185446499,,,,G
125.305941,0,Cancel,185454575,,,,G
125.306026,0,Insert,185454647,A,640,1179,G
125.306176,0,Cancel,185454647,,,,G
125.306221,0,Insert,185454679,B,1000,1176,G
125.306261,0,Insert,185454683,B,8000,1177,G
125.327023,0,Cancel,185454679,,,,G
125.338334,0,Insert,185455375,A,640,1179,G
125.338385,0,Cancel,185454683,,,,G
125.338768,0,Cancel,185441115,,,,G
125.338768,0,Insert,185455419,A,2000,1522,G
125.345145,0,Cancel,185425307,,,,G
125.345246,0,Insert,185455511,B,8000,1177,G
125.345267,0,Cancel,185455375,,,,G
125.345386,0,Insert,185455527,B,1000,1176,G
125.345436,0,Cancel,185454579,,,,G
125.345556,0,Cancel,185453935,,,,G
125.345769,0,Cancel,185455419,,,,G
125.345769,0,Insert,185455603,A,2000,1523,G
125.345954,0,Insert,185455659,B,1000,1177,G
125.346144,0,Cancel,185453735,,,,G
125.346153,0,Insert,185455699,B,1000,1177,G
125.346377,0,Cancel,185442755,,,,G
125.346377,0,Insert,185455751,B,2000,1175,G
125.346384,0,Insert,185455759,B,640,1177,G
125.34647,0,Cancel,185442187,,,,G
125.346585,0,Cancel,185455759,,,,G
125.346596,0,Insert,185455791,A,1000,1179,G
125.346627,0,Insert,185455799,A,1000,1179,G
125.346908,0,Insert,185455831,B,1000,1175,G
125.347206,0,Cancel,185455831,,,,G
125.347548,0,Cancel,185455699,,,,G
125.347594,0,Insert,185455907,A,640,1179,G
125.347622,0,Insert,185455923,A,1000,1179,G
125.347648,0,Cancel,185455659,,,,G
125.347667,0,Cancel,185455907,,,,G
125.41143,0,Cancel,185455791,,,,G
125.411649,0,Cancel,185455923,,,,G
125.412016,0,Insert,185457459,B,1000,1176,G
125.412339,0,Cancel,185457459,,,,G
125.412377,0,Insert,185457471,B,1000,1175,G
125.435325,0,Insert,185457975,A,2000,1191,G
125.445811,0,Insert,185458367,A,1000,1179,G
125.453324,0,Insert,185458459,B,640,1177,G
125.453333,0,Cancel,185453507,,,,G
125.453355,0,Insert,185458471,B,1000,1177,G
125.453443,0,Cancel,185458367,,,,G
125.453467,0,Cancel,185455799,,,,G
125.453577,0,Insert,185458491,B,1000,1177,G
125.454067,0,Insert,185458619,B,870,1177,G
125.46201,0,Insert,185459135,B,1000,1177,G
125.462017,0,Cancel,185440663,,,,G
125.462125,0,Cancel,185441351,,,,G
125.462131,0,Insert,185459139,B,1000,1177,G
125.4622,0,Cancel,185441359,,,,G
125.462231,0,Insert,185459159,A,1000,1181,G
125.462252,0,Insert,185459171,B,8000,1178,G
125.462292,0,Insert,185459191,B,3000,1176,G
125.462334,0,Cancel,185440819,,,,G
125.462334,0,Insert,185459199,B,2000,841,G
125.462367,0,Insert,185459203,A,1000,1180,G
125.462377,0,Cancel,185440687,,,,G
125.462389,0,Cancel,185440771,,,,G
125.462422,0,Cancel,185442691,,,,G
125.462423,0,Cancel,185443967,,,,G
125.462437,0,Cancel,185440707,,,,G
125.462442,0,Insert,185459251,B,1000,1178,G
125.462491,0,Insert,185459267,B,1000,1178,G
125.462504,0,Insert,185459271,B,1000,1176,G
125.46258,0,Insert,185459287,B,640,1178,G
125.46259,0,Insert,185459291,A,1000,1183,G
125.462591,0,Cancel,185440487,,,,G
125.46274,0,Cancel,185455603,,,,G
125.46274,0,Insert,185459351,A,2000,1524,G
125.463164,0,Insert,185459451,B,1000,1178,G
125.464339,0,Cancel,185459287,,,,G
125.46662,0,Cancel,185459271,,,,G
125.473774,0,Insert,185459643,B,640,1178,G
125.473807,0,Cancel,185459451,,,,G
125.480601,0,Insert,185459803,B,1000,1176,G
125.480604,0,Cancel,185440531,,,,G
125.481957,0,Cancel,185459803,,,,G
125.502242,0,Cancel,185458491,,,,G
125.548532,0,Insert,185462243,A,1000,1180,G
125.54856,0,Insert,185462247,A,1000,1180,G
125.548628,0,Insert,185462251,A,1000,1195,G
125.548685,0,Cancel,185459643,,,,G
125.556643,0,Cancel,185459139,,,,G
125.556658,0,Cancel,185462251,,,,G
125.556811,0,Insert,185462511,A,1000,1181,G
125.556813,0,Cancel,185459251,,,,G
125.556838,0,Cancel,185459267,,,,G
125.556861,0,Insert,185462531,A,640,1180,G
125.556864,0,Insert,185462535,A,1000,1180,G
125.556868,0,Cancel,185459171,,,,G
125.556891,0,Insert,185462543,A,1000,1180,G
125.557077,0,Insert,185462575,B,1000,1177,G
125.55709,0,Cancel,185462543,,,,G
125.557152,0,Cancel,185462531,,,,G
125.55725,0,Insert,185462595,B,8000,1178,G
125.557341,0,Insert,185462607,B,1000,1177,G
125.55934,0,Cancel,185462607,,,,G
125.559349,0,Cancel,185462595,,,,G
125.559393,0,Cancel,185462535,,,,G
125.563754,0,Insert,185462763,B,1000,1177,G
125.564823,0,Cancel,185462763,,,,G
125.566248,0,Insert,185462823,B,1000,1171,G
125.566255,0,Insert,185462827,A,1000,1180,G
125.566255,0,Insert,185462831,B,1000,1177,G
125.566291,0,Insert,185462835,A,1000,1180,G
125.566445,0,Cancel,185459199,,,,G
125.566445,0,Insert,185462843,B,2000,840,G
125.581869,0,Insert,185463151,A,640,1180,G
125.581899,0,Insert,185463159,A,1000,1181,G
125.58218,0,Cancel,185463151,,,,G
125.582258,0,Insert,185463191,B,8000,1178,G
125.582275,0,Insert,185463203,B,1000,1177,G
125.582341,0,Cancel,185462843,,,,G
125.582341,0,Insert,185463219,B,2000,841,G
125.582348,0,Cancel,185462823,,,,G
125.58249,0,Cancel,185463203,,,,G
125.584505,0,Insert,185463355,B,1000,1177,G
125.584785,0,Cancel,185463191,,,,G
125.584785,0,Cancel,185463355,,,,G
125.584835,0,Insert,185463407,B,1000,1171,G
125.584848,0,Cancel,185463407,,,,G
125.585025,0,Insert,185463427,B,1000,1171,G
125.585152,0,Cancel,185459135,,,,G
125.585225,0,Cancel,185463219,,,,G
125.585225,0,Insert,185463439,B,2000,840,G
125.585246,0,Insert,185463447,A,650,1180,G
125.587764,0,Insert,185463479,B,1000,1177,G
125.587892,0,Cancel,185463447,,,,G
125.588117,0,Cancel,185463479,,,,G
125.58812,0,Insert,185463491,A,650,1180,G
125.59059,0,Cancel,185463491,,,,G
125.591063,0,Insert,185463579,A,650,1180,G
125.591654,0,Cancel,185459191,,,,G
125.591704,0,Cancel,185457471,,,,G
125.591739,0,Cancel,185458459,,,,G
125.591792,0,Insert,185463599,A,1000,1180,G
125.591833,0,Cancel,185459291,,,,G
125.591836,0,Insert,185463619,A,1000,1179,G
125.591863,0,Cancel,185462511,,,,G
125.591863,0,Cancel,185459159,,,,G
125.591863,0,Cancel,185463159,,,,G
125.591864,0,Cancel,185462831,,,,G
125.591868,0,Insert,185463627,A,3000,1181,G
125.591914,0,Cancel,185459351,,,,G
125.591914,0,Insert,185463643,A,2000,1523,G
125.592142,0,Insert,185463679,A,1000,1179,G
125.592293,0,Insert,185463735,A,1000,1179,G
125.592454,0,Cancel,185458619,,,,G
125.594182,0,Cancel,185463619,,,,G
125.594404,0,Insert,185463903,A,1000,1179,G
125.594466,0,Cancel,185463903,,,,G
125.594489,0,Insert,185463915,B,650,1177,G
125.59476,0,Cancel,185463627,,,,G
125.59501,0,Cancel,185463915,,,,G
125.59502,0,Insert,185463947,A,1000,1179,G
125.598362,0,Cancel,185455751,,,,G
125.598362,0,Insert,185464031,B,2000,1165,G
125.598959,0,Insert,185464047,B,650,1177,G
125.598959,0,Cancel,185463947,,,,G
125.60041,1,Cancel,7046848,,,,
125.60041,1,Cancel,7046849,,,,
125.60041,1,Insert,7046850,A,10000,1184,G
125.60041,1,Insert,7046851,B,10000,1172,G
125.601223,0,Cancel,185464047,,,,G
125.601366,0,Insert,185464127,A,1000,1179,G
125.601806,0,Insert,185464143,A,2000,1181,G
125.601817,0,Insert,185464151,A,2000,1180,G
125.601818,0,Cancel,185457975,,,,G
125.601971,0,Cancel,185455511,,,,G
125.602036,0,Cancel,185455527,,,,G
125.602182,0,Insert,185464179,B,1000,1176,G
125.60228,0,Insert,185464187,A,1000,1179,G
125.602389,0,Insert,185464207,B,8000,1177,G
125.602422,0,Cancel,185464187,,,,G
125.604493,0,Cancel,185464179,,,,G
125.604565,0,Insert,185464315,A,650,1179,G
125.604584,0,Cancel,185464207,,,,G
125.604652,0,Insert,185464327,B,8000,1177,G
125.604668,0,Insert,185464331,B,1000,1176,G
125.604681,0,Cancel,185464315,,,,G
125.605031,0,Insert,185464343,A,650,1179,G
125.605296,0,Cancel,185464343,,,,G
125.60791,0,Cancel,185464327,,,,G
125.607913,0,Cancel,185462575,,,,G
125.60813,0,Cancel,185458471,,,,G
125.608351,0,Insert,185464407,A,650,1179,G
125.611067,0,Cancel,185464331,,,,G
125.611285,0,Insert,185464531,A,1000,1179,G
125.611296,0,Insert,185464535,A,1000,1179,G
125.61156,0,Insert,185464551,A,1000,1179,G
125.612608,0,Insert,185464591,B,1000,1176,G
125.613888,0,Cancel,185464591,,,,G
125.614439,0,Insert,185464623,A,8000,1180,G
125.615931,0,Insert,185464639,B,1000,1176,G
125.616158,0,Cancel,185464535,,,,G
125.616616,0,Cancel,185464531,,,,G
125.616663,0,Cancel,185464551,,,,G
125.617242,0,Cancel,185464407,,,,G
125.617298,0,Insert,185464683,B,8000,1177,G
125.617328,0,Insert,185464691,B,1000,1177,G
125.617348,0,Cancel,185464127,,,,G
125.617609,0,Insert,185464843,B,1000,1177,G
125.617719,0,Cancel,185463679,,,,G
125.617795,0,Insert,185464931,B,1000,1175,G
125.617863,0,Insert,185464963,B,650,1177,G
125.617924,0,Cancel,185464963,,,,G
125.617948,0,Insert,185465031,B,1000,1177,G
125.618142,0,Insert,185465147,B,640,1177,G
125.618225,0,Cancel,185464683,,,,G
125.618228,0,Cancel,185465147,,,,G
125.618228,0,Cancel,185465031,,,,G
125.618565,0,Cancel,185464931,,,,G
125.618589,0,Insert,185465359,B,640,1177,G
125.618703,0,Cancel,185465359,,,,G
125.618951,0,Cancel,185464639,,,,G
125.619029,0,Insert,185465599,A,640,1179,G
125.61906,0,Insert,185465627,A,1000,1179,G
125.619062,0,Insert,185465631,A,1000,1179,G
125.619186,0,Cancel,185464843,,,,G
125.619419,0,Insert,185465775,A,1000,1179,G
125.619454,0,Cancel,185464691,,,,G
125.619707,0,Cancel,185417995,,,,G
125.619786,0,Insert,185465935,A,1000,1179,G
125.621622,0,Cancel,185465935,,,,G
125.623897,0,Cancel,185464151,,,,G
125.623912,0,Cancel,185418287,,,,G
125.623938,0,Insert,185466623,A,1000,1179,G
125.624687,0,Insert,185466703,A,1000,1179,G
125.625382,0,Insert,185466731,B,8000,1176,G
125.626683,0,Cancel,185466703,,,,G
125.627143,0,Cancel,185466731,,,,G
125.627178,0,Cancel,185420811,,,,G
125.627181,0,Insert,185466803,A,1000,1178,G
125.627213,0,Insert,185466811,A,3000,1181,G
125.627265,0,Cancel,185463643,,,,G
125.627265,0,Insert,185466823,A,2000,1522,G
125.627366,0,Cancel,185466803,,,,G
125.627442,0,Cancel,185466823,,,,G
125.627442,0,Insert,185466843,A,2000,1523,G
125.627477,0,Insert,185466855,A,1000,1182,G
125.627633,0,Cancel,185466855,,,,G
125.627687,0,Cancel,185466843,,,,G
125.627687,0,Insert,185466875,A,2000,1522,G
125.629083,0,Cancel,185417527,,,,G
125.629083,0,Insert,185466911,B,2000,1164,G
125.629137,0,Insert,185466915,A,1000,1178,G
125.62917,0,Insert,185466923,A,3000,1180,G
125.629181,0,Cancel,185466811,,,,G
125.633196,0,Insert,185467279,A,2000,1180,G
125.63567,0,Insert,185467691,A,8000,1179,G
125.63567,0,Cancel,185466623,,,,G
125.635689,0,Insert,185467703,A,8000,1183,G
125.635791,0,Cancel,185425335,,,,G
125.635818,0,Insert,185467783,A,1000,1178,G
125.635821,0,Insert,185467791,A,640,1178,G
125.635823,0,Insert,185467795,B,1000,1176,G
125.635847,0,Cancel,185467703,,,,G
125.635877,0,Insert,185467811,A,1000,1178,G
125.635878,0,Cancel,185467791,,,,G
125.636052,0,Insert,185467919,A,1000,1178,G
125.6362,0,Cancel,185413731,,,,G
125.636214,0,Insert,185468091,A,640,1178,G
125.636216,0,Cancel,185467795,,,,G
125.636223,0,Insert,185468123,B,1000,1176,G
125.636238,0,Cancel,185439443,,,,G
125.636238,0,Insert,185468155,A,1000,1183,G
125.636256,0,Cancel,185408599,,,,G
125.636305,0,Insert,185468231,B,1000,1170,G
125.636318,0,Cancel,185468123,,,,G
125.636416,0,Insert,185468319,A,1000,1177,G
125.636425,0,Cancel,185408555,,,,G
125.636434,0,Cancel,185463439,,,,G
125.636434,0,Insert,185468335,B,2000,839,G
125.636439,0,Cancel,185466915,,,,G
125.636462,0,Cancel,185414067,,,,G
125.636462,0,Insert,185468359,A,1000,1178,G
125.636552,0,Cancel,185466875,,,,G
125.636552,0,Insert,185468411,A,2000,1521,G
125.636585,0,Cancel,185408559,,,,G
125.636697,0,Cancel,185406719,,,,G
125.636848,0,Cancel,185420919,,,,G
125.636886,0,Cancel,185406819,,,,G
125.637398,0,Insert,185468983,A,1000,1185,G
125.637582,0,Cancel,185415739,,,,G
125.63796,0,Insert,185469151,B,1000,1169,G
125.637963,0,Insert,185469155,B,1000,1175,G
125.637973,0,Insert,185469159,B,1000,1175,G
125.638169,0,Cancel,185468335,,,,G
125.638169,0,Insert,185469231,B,2000,838,G
125.638248,0,Insert,185469247,B,1000,1166,G
125.638248,0,Cancel,185421723,,,,G
125.638248,0,Insert,185469251,A,1000,1182,G
125.638316,0,Cancel,185404131,,,,G
125.638715,0,Insert,185469399,B,1000,1172,G
125.638981,0,Insert,185469443,A,2000,1178,G
125.641142,0,Cancel,185469443,,,,G
125.641144,0,Insert,185469699,B,640,1175,G
125.641509,0,Cancel,185469699,,,,G
125.641913,0,Insert,185469835,B,640,1175,G
125.642013,0,Insert,185469847,A,1000,1177,G
125.642287,0,Cancel,185469835,,,,G
125.644291,0,Insert,185470159,A,1000,1177,G
125.644378,0,Cancel,185469847,,,,G
125.644457,0,Cancel,185406347,,,,G
125.644614,0,Insert,185470215,B,8000,1175,G
125.644699,0,Cancel,185470215,,,,G
125.644701,0,Cancel,185469159,,,,G
125.644705,0,Cancel,185408527,,,,G
125.644705,0,Insert,185470243,B,2000,1163,G
125.644771,0,Insert,185470267,A,8000,1178,G
125.644953,0,Insert,185470303,A,640,1177,G
125.645023,0,Amend,185408743,,-20000,,G
125.645236,0,Insert,185470363,A,2000,1179,G
125.645243,0,Insert,185470375,A,8000,1183,G
125.645273,0,Cancel,185469155,,,,G
125.645485,0,Cancel,185470375,,,,G
125.645485,0,Insert,185470403,A,1000,1177,G
125.648048,0,Insert,185470547,A,8000,1183,G
125.648342,0,Cancel,185421479,,,,G
125.648608,0,Insert,185470663,A,1000,1177,G
125.648812,0,Cancel,185408743,,,,G
125.649378,0,Cancel,185465775,,,,G
125.6494,0,Insert,185470719,A,1000,1226,G
125.652047,0,Cancel,185415035,,,,G
125.652941,0,Cancel,185470663,,,,G
125.657861,0,Insert,185470883,A,10,1191,G
125.659562,0,Insert,185471015,A,1000,1177,G
125.660573,0,Cancel,185470159,,,,G
125.660643,0,Cancel,185470303,,,,G
125.660671,0,Cancel,185470547,,,,G
125.661212,0,Insert,185471167,B,630,1175,G
125.661237,0,Cancel,185470403,,,,G
125.667157,0,Insert,185471351,B,1000,1173,G
125.667166,0,Insert,185471355,B,1000,1175,G
125.671271,0,Insert,185471419,B,20000,1150,G
125.671753,0,Insert,185471431,A,1000,1177,G
125.675202,0,Cancel,185471355,,,,G
125.686542,0,Cancel,185471167,,,,G
125.703646,0,Insert,185472143,A,1000,1177,G
125.703657,0,Insert,185472147,A,1000,1177,G
125.70367,0,Cancel,185419811,,,,G
125.710107,0,Insert,185472203,A,8000,1183,G
125.711709,0,Insert,185472267,A,630,1177,G
125.71185,0,Cancel,185400907,,,,G
125.712223,0,Insert,185472311,A,1000,1177,G
125.712263,0,Insert,185472319,A,1000,1177,G
125.714102,0,Cancel,185472311,,,,G
125.714209,0,Cancel,185472267,,,,G
125.714216,0,Cancel,185472143,,,,G
125.714234,0,Cancel,185472319,,,,G
125.71425,0,Cancel,185472203,,,,G
125.720707,0,Cancel,185462835,,,,G
125.726193,0,Cancel,185469251,,,,G
125.726638,0,Insert,185472767,B,630,1175,G
125.726665,0,Insert,185472775,B,1000,1175,G
125.72669,0,Cancel,185472147,,,,G
125.726724,0,Insert,185472779,B,8000,1175,G
125.726754,0,Insert,185472783,A,1000,1178,G
125.729887,0,Cancel,185472779,,,,G
125.732048,0,Cancel,185472767,,,,G
125.734988,0,Insert,185472999,B,630,1175,G
125.735007,0,Cancel,185471015,,,,G
125.735024,0,Insert,185473019,B,8000,1175,G
125.735032,0,Insert,185473023,B,1000,1175,G
125.73518,0,Cancel,185470363,,,,G
125.735352,0,Insert,185473043,B,1000,1175,G
125.735428,0,Insert,185473051,B,870,1175,G
125.738095,0,Insert,185473223,B,1000,1175,G
125.738333,0,Cancel,185468319,,,,G
125.738374,0,Cancel,185468359,,,,G
125.738647,0,Cancel,185468091,,,,G
125.740697,0,Insert,185473595,A,2000,1178,G
125.740896,0,Cancel,185473223,,,,G
125.741102,0,Cancel,185473023,,,,G
125.741103,0,Insert,185473691,B,1000,1175,G
125.741115,0,Cancel,185473691,,,,G
125.746224,0,Insert,185473987,B,1000,1175,G
125.748659,0,Insert,185474003,B,1000,1176,G
125.748687,0,Cancel,185469151,,,,G
125.748698,0,Insert,185474007,B,3000,1173,G
125.748739,0,Cancel,185469231,,,,G
125.748739,0,Insert,185474011,B,2000,839,G
125.752447,0,Insert,185474063,B,1000,1175,G
125.75626,0,Cancel,185474063,,,,G
125.75649,0,Insert,185474243,B,20000,1150,G
125.800469,0,Insert,185475075,B,1000,1161,G
125.809393,0,Insert,185475179,A,1000,1177,G
125.810003,0,Cancel,185473987,,,,G
125.810064,0,Cancel,185472999,,,,G
125.810091,0,Cancel,185473019,,,,G
125.810136,0,Cancel,185475075,,,,G
125.810373,0,Insert,185475263,A,1000,1177,G
125.810415,0,Cancel,185474243,,,,G
125.811213,0,Insert,3949896,B,180,1177,F
125.81123,0,Insert,185475367,B,280,1176,G
125.811318,0,Insert,185475371,B,40,1176,G
125.811337,0,Cancel,185475367,,,,G
125.811426,0,Cancel,185475371,,,,G
125.811442,0,Cancel,185475263,,,,G
125.811496,0,Insert,185475399,B,1000,1176,G
125.811501,0,Insert,185475403,B,60,1176,G
125.812093,0,Insert,185475423,B,1000,1176,G
125.81235,0,Cancel,185475179,,,,G
125.81243,0,Cancel,185468411,,,,G
125.81243,0,Insert,185475435,A,2000,1522,G
125.812861,0,Insert,185475443,B,8000,1175,G
125.813024,0,Cancel,185468231,,,,G
125.813125,0,Cancel,185474011,,,,G
125.813125,0,Insert,185475455,B,2000,840,G
125.813221,0,Insert,185475463,B,1000,1175,G
125.815516,0,Cancel,185475403,,,,G
125.819339,0,Cancel,185470267,,,,G
125.820404,0,Cancel,185467811,,,,G
125.822177,0,Insert,185475751,B,20000,1150,G
125.822179,0,Cancel,185470243,,,,G
125.822179,0,Insert,185475755,B,2000,1173,G
125.82242,0,Insert,185475771,A,1000,1178,G
125.822619,0,Cancel,185475771,,,,G
125.822936,0,Insert,185475799,A,1000,1178,G
125.823099,0,Insert,185475815,B,1000,1174,G
125.830638,0,Cancel,185475815,,,,G
125.831911,0,Cancel,185475399,,,,G
125.832082,0,Cancel,185468983,,,,G
125.845458,0,Insert,185476143,A,2000,1189,G
125.847682,0,Cancel,185475463,,,,G
125.848348,0,Insert,185476203,B,1000,1174,G
125.848723,0,Cancel,185476203,,,,G
125.858528,0,Insert,185476375,B,1000,1175,G
125.890463,0,Insert,185476775,B,1000,1161,G
125.914506,1,Cancel,7046850,,,,
125.914506,1,Cancel,7046851,,,,
125.914506,1,Insert,7046852,A,10000,1182,G
125.914506,1,Insert,7046853,B,10000,1170,G
125.920416,0,Insert,185477203,A,1000,1193,G
125.922577,0,Cancel,185475799,,,,G
125.925881,0,Cancel,185472783,,,,G
125.925881,0,Cancel,185473595,,,,G
125.925908,0,Cancel,185467783,,,,G
125.925915,0,Insert,185477543,A,1000,1179,G
125.925987,0,Insert,185477551,A,1000,1178,G
125.926037,0,Cancel,185476775,,,,G
125.929179,0,Cancel,185477543,,,,G
125.931759,0,Insert,185477687,B,8000,1176,G
125.93189,0,Cancel,185477551,,,,G
125.931984,0,Insert,185477723,B,1000,1174,G
125.932143,0,Insert,185477775,A,1000,1178,G
125.932532,0,Insert,185477827,B,1000,1174,G
125.93284,0,Cancel,185477687,,,,G
125.93478,0,Cancel,185476375,,,,G
125.938632,0,Insert,185478119,A,1000,1178,G
125.942619,0,Cancel,185477827,,,,G
125.942621,0,Cancel,185477723,,,,G
125.958321,0,Insert,185478347,B,1000,1174,G
125.977238,0,Cancel,185459203,,,,G
125.977238,0,Insert,185478627,A,1000,1178,G
125.978662,0,Insert,185478639,B,1000,1170,G
125.978863,0,Cancel,185475455,,,,G
125.978863,0,Insert,185478659,B,2000,839,G
125.980449,0,Insert,185478687,B,1000,1161,G
125.982987,0,Cancel,185478347,,,,G
126.075573,0,Insert,185481487,B,1000,1175,G
126.076081,0,Insert,185481507,B,1000,1174,G
126.076926,0,Insert,185481539,B,1000,1174,G
126.077945,0,Insert,185481559,B,1000,1176,G
126.077948,0,Insert,185481563,B,1000,1176,G
126.078008,0,Insert,185481579,B,870,1176,G
126.079583,0,Cancel,185481563,,,,G
126.081556,1,Insert,5070437,A,51,1164,G
126.082206,0,Cancel,185477775,,,,G
126.082334,0,Insert,185481839,A,1000,1178,G
126.082852,0,Cancel,185481839,,,,G
126.08295,0,Insert,185481947,B,8000,1176,G
126.08298,0,Insert,185481967,A,1000,1179,G
126.083877,0,Cancel,185478119,,,,G
126.084102,0,Cancel,185478687,,,,G
126.084384,0,Cancel,185467919,,,,G
126.084663,0,Insert,185482419,B,1000,1176,G
126.084717,0,Insert,3950035,B,820,1177,F
126.084717,0,Insert,3950036,B,1000,1177,F
126.084741,0,Insert,185482507,B,1000,1177,G
126.084764,0,Insert,185482519,B,180,1176,G
126.084773,0,Insert,185482527,B,620,1176,G
126.084773,0,Insert,185482531,B,1000,1177,G
126.084839,0,Insert,185482611,A,1000,1181,G
126.084848,0,Cancel,185478639,,,,G
126.084848,0,Insert,185482619,B,1000,1176,G
126.084898,0,Insert,185482667,B,2000,1177,G
126.084898,0,Cancel,185478659,,,,G
126.084898,0,Insert,185482679,B,2000,840,G
126.084942,0,Insert,185482715,A,1000,1182,G
126.084951,0,Cancel,185482667,,,,G
126.084955,0,Insert,185482743,A,1000,1179,G
126.085001,0,Insert,185482807,A,1000,1179,G
126.085006,0,Insert,185482819,A,1000,1179,G
126.085074,0,Cancel,185482743,,,,G
126.08515,0,Cancel,185482527,,,,G
126.08525,0,Cancel,185467279,,,,G
126.085273,0,Cancel,185466911,,,,G
126.085273,0,Insert,185483127,B,2000,1174,G
126.085605,0,Cancel,185477203,,,,G
126.085888,0,Cancel,185482531,,,,G
126.085967,0,Cancel,185475435,,,,G
126.085967,0,Insert,185483875,A,2000,1523,G
126.08612,0,Cancel,185482507,,,,G
126.086151,0,Insert,185483999,A,8000,1183,G
126.086159,0,Cancel,185482519,,,,G
126.086198,0,Insert,185484031,B,1000,1176,G
126.086325,0,Insert,185484119,A,1000,1179,G
126.086351,0,Insert,185484139,B,1000,1176,G
126.086435,0,Insert,185484219,A,1000,1179,G
126.086631,0,Cancel,185484139,,,,G
126.087997,0,Cancel,185482619,,,,G
126.088165,0,Insert,185484971,B,1000,1176,G
126.088205,0,Cancel,185482679,,,,G
126.088205,0,Insert,185484983,B,2000,839,G
126.088241,0,Insert,185484995,B,1000,1170,G
126.088271,0,Insert,185485019,B,620,1176,G
126.088301,0,Cancel,185465631,,,,G
126.088422,0,Cancel,185466923,,,,G
126.088423,0,Cancel,185483999,,,,G
126.088448,0,Insert,185485079,A,1000,1179,G
126.088565,0,Cancel,185485079,,,,G
126.088608,0,Cancel,185484119,,,,G
126.088741,0,Insert,185485203,B,8000,1177,G
126.088766,0,Cancel,185484995,,,,G
